index,one_sided,recovery,top1,evaluation,seconds
1020,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1020/evaluation.json,0.0774993421509862
1021,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1021/evaluation.json,0.8856671629473567
1022,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1022/evaluation.json,0.37086606584489346
1023,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1023/evaluation.json,0.2982985218986869
1024,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1024/evaluation.json,7.3322854889556766
1025,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1025/evaluation.json,0.7218741541728377
1026,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1026/evaluation.json,0.18087229318916798
1027,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1027/evaluation.json,0.6475360430777073
1028,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1028/evaluation.json,9.946934805251658
1029,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1029/evaluation.json,9.163870882242918
1030,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1030/evaluation.json,3.368584606796503
1031,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1031/evaluation.json,1.4719126280397177
1032,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1032/evaluation.json,2.0102947000414133
1033,False,not_recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_domain_rescore_v2_20260907/1033/evaluation.json,89.84007060993463
1034,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1034/evaluation.json,2.118788819760084
1035,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1035/evaluation.json,0.45760216750204563
1036,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1036/evaluation.json,1.5721462741494179
1037,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1037/evaluation.json,1.4109926130622625
1038,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1038/evaluation.json,0.5838289868552238
1039,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1039/evaluation.json,3.558683356270194
1040,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1040/evaluation.json,0.26647689938545227
1041,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1041/evaluation.json,0.2143827062100172
1042,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1042/evaluation.json,1.402453614398837
1043,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1043/evaluation.json,0.05225243512541056
1044,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1044/evaluation.json,3.8939425460994244
1045,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1045/evaluation.json,1.5340887643396854
1046,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1046/evaluation.json,0.47118555498309433
1047,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1047/evaluation.json,0.22760145738720894
1048,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1048/evaluation.json,4.943983479402959
1049,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1049/evaluation.json,4.767020459286869
1050,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1050/evaluation.json,4.156593041494489
1051,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1051/evaluation.json,0.14632697496563196
1052,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1052/evaluation.json,2.947008142247796
1053,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1053/evaluation.json,0.1830308036878705
1054,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1054/evaluation.json,0.05186757259070873
1055,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1055/evaluation.json,0.17269219364970922
1056,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1056/evaluation.json,1.6210888233035803
1057,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1057/evaluation.json,0.08083262108266354
1058,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1058/evaluation.json,0.18115350417792797
1059,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1059/evaluation.json,0.09500349499285221
1060,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1060/evaluation.json,1.131405558437109
1061,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1061/evaluation.json,2.3614663910120726
1062,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1062/evaluation.json,10.852663225494325
1063,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1063/evaluation.json,1.8104827022179961
1064,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1064/evaluation.json,1.5084274904802442
1065,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1065/evaluation.json,0.6063889521174133
1066,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1066/evaluation.json,5.044431446120143
1067,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1067/evaluation.json,0.18204150721430779
1068,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1068/evaluation.json,0.19782991614192724
1069,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1069/evaluation.json,0.02445615455508232
1070,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1070/evaluation.json,0.22417377214878798
1071,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1071/evaluation.json,0.5494225178845227
1072,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1072/evaluation.json,0.19162584887817502
1073,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1073/evaluation.json,0.2617057026363909
1074,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1074/evaluation.json,0.048175408970564604
1075,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1075/evaluation.json,0.04297344898805022
1076,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1076/evaluation.json,0.07319585885852575
1077,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1077/evaluation.json,0.19225116912275553
1078,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1078/evaluation.json,2.9286720491945744
1079,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1079/evaluation.json,0.03786861430853605
1080,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1080/evaluation.json,0.9742129752412438
1081,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1081/evaluation.json,0.02836571726948023
1082,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1082/evaluation.json,0.7110350653529167
1083,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1083/evaluation.json,2.2004321478307247
1084,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1084/evaluation.json,0.015864490531384945
1085,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1085/evaluation.json,0.1186462389305234
1086,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1086/evaluation.json,0.1207040473818779
1087,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1087/evaluation.json,0.08119955565780401
1088,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1088/evaluation.json,0.11187824048101902
1089,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1089/evaluation.json,0.872286350466311
1090,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1090/evaluation.json,0.22997660748660564
1091,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1091/evaluation.json,0.09695416688919067
1092,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1092/evaluation.json,3.097252615960315
1093,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1093/evaluation.json,0.4706452861428261
1094,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1094/evaluation.json,2.3246770079713315
1095,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1095/evaluation.json,2.472167734056711
1096,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1096/evaluation.json,6.532388278050348
1097,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1097/evaluation.json,0.15898246807046235
1098,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1098/evaluation.json,3.6787909499835223
1099,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1099/evaluation.json,3.7195496261119843
1100,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1100/evaluation.json,6.342859554104507
1101,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1101/evaluation.json,0.6376966640818864
1102,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1102/evaluation.json,0.15384085103869438
1103,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1103/evaluation.json,0.10398102598264813
1104,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1104/evaluation.json,0.09071279806084931
1105,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1105/evaluation.json,0.24388837441802025
1106,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1106/evaluation.json,0.5781512847170234
1107,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1107/evaluation.json,0.2733475985005498
1108,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1108/evaluation.json,0.021272811107337475
1109,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1109/evaluation.json,0.12873754184693098
1110,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1110/evaluation.json,3.0202659144997597
1111,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1111/evaluation.json,0.18996537290513515
1112,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1112/evaluation.json,0.30372838769108057
1113,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1113/evaluation.json,0.05338210612535477
1114,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1114/evaluation.json,5.717255387455225
1115,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1115/evaluation.json,0.1528425170108676
1116,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1116/evaluation.json,0.06238993722945452
1117,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1117/evaluation.json,0.0567270228639245
1118,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1118/evaluation.json,7.244076190516353
1119,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1119/evaluation.json,1.2577873901464045
1120,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1120/evaluation.json,2.955443329177797
1121,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1121/evaluation.json,0.9061292978003621
1122,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1122/evaluation.json,0.11299662292003632
1123,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1123/evaluation.json,0.6895307791419327
1124,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1124/evaluation.json,0.36658523976802826
1125,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1125/evaluation.json,0.1106169712729752
1126,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1126/evaluation.json,0.19272716017439961
1127,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1127/evaluation.json,8.229474002029747
1128,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1128/evaluation.json,2.974763192003593
1129,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1129/evaluation.json,3.9697181060910225
1130,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1130/evaluation.json,1.981778355780989
1131,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1131/evaluation.json,10.349216658622026
1132,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1132/evaluation.json,0.1524786101654172
1133,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1133/evaluation.json,0.18016659375280142
1134,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1134/evaluation.json,2.3719300143420696
1135,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1135/evaluation.json,0.8286094469949603
1136,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1136/evaluation.json,0.04706629738211632
1137,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1137/evaluation.json,0.8544469773769379
1138,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1138/evaluation.json,0.6102758040651679
1139,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1139/evaluation.json,0.4852750280406326
1140,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1140/evaluation.json,0.14757599867880344
1141,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1141/evaluation.json,0.13803171552717686
1142,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1142/evaluation.json,0.08146036975085735
1143,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1143/evaluation.json,3.1339247738942504
1144,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1144/evaluation.json,0.05220046825706959
1145,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1145/evaluation.json,0.13606481719762087
1146,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1146/evaluation.json,2.593621427193284
1147,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1147/evaluation.json,0.03663728106766939
1148,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1148/evaluation.json,2.874449959024787
1149,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1149/evaluation.json,1.2940457300283015
1150,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1150/evaluation.json,12.797792820259929
1151,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1151/evaluation.json,0.3332458082586527
1152,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1152/evaluation.json,0.2464531473815441
1153,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1153/evaluation.json,0.05339991860091686
1154,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1154/evaluation.json,1.3928177910856903
1155,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1155/evaluation.json,2.5182549357414246
1156,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1156/evaluation.json,1.8624511919915676
1157,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1157/evaluation.json,0.056428469717502594
1158,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1158/evaluation.json,5.0803978350013494
1159,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1159/evaluation.json,0.06450577825307846
1160,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1160/evaluation.json,0.03335295245051384
1161,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1161/evaluation.json,0.06081627309322357
1162,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1162/evaluation.json,0.04702559486031532
1163,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1163/evaluation.json,0.9700530227273703
1164,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1164/evaluation.json,0.6740695470944047
1165,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1165/evaluation.json,0.1420898362994194
1166,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1166/evaluation.json,0.029572419822216034
1167,True,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1167/evaluation.json,0.04970537684857845
1168,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1168/evaluation.json,0.22555645741522312
1169,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1169/evaluation.json,0.0601074006408453
1170,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1170/evaluation.json,0.12883039191365242
1171,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1171/evaluation.json,2.2894957810640335
1172,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1172/evaluation.json,0.2508382285013795
1173,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1173/evaluation.json,0.056650372222065926
1174,True,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1174/evaluation.json,0.14619086869060993
1175,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1175/evaluation.json,0.2502072677016258
1176,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1176/evaluation.json,0.14248669520020485
1177,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1177/evaluation.json,0.19949452579021454
1178,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1178/evaluation.json,0.03628586791455746
1179,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1179/evaluation.json,4.652122852858156
1180,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1180/evaluation.json,0.3597832729574293
1181,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1181/evaluation.json,0.12457354390062392
1182,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1182/evaluation.json,0.15061090514063835
1183,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1183/evaluation.json,0.04000132717192173
1184,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1184/evaluation.json,0.04086982738226652
1185,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1185/evaluation.json,0.13077487610280514
1186,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1186/evaluation.json,1.1215551495552063
1187,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1187/evaluation.json,2.067761638201773
1188,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1188/evaluation.json,0.08763117156922817
1189,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1189/evaluation.json,0.1231899606063962
1190,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1190/evaluation.json,0.6727857673540711
1191,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1191/evaluation.json,0.019105390645563602
1192,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1192/evaluation.json,0.0878346636891365
1193,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1193/evaluation.json,0.10213265009224415
1194,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1194/evaluation.json,0.13615641463547945
1195,True,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1195/evaluation.json,0.22942334413528442
1196,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1196/evaluation.json,0.3581613367423415
1197,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1197/evaluation.json,0.08013332542032003
1198,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1198/evaluation.json,0.056268492713570595
1199,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1199/evaluation.json,0.1267375284805894
1200,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1200/evaluation.json,0.0454985648393631
1201,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1201/evaluation.json,0.32064832281321287
1202,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1202/evaluation.json,0.027222794480621815
1203,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1203/evaluation.json,0.08224550914019346
1204,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1204/evaluation.json,0.022946862503886223
1205,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1205/evaluation.json,0.03934326209127903
1206,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1206/evaluation.json,0.46631473395973444
1207,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1207/evaluation.json,0.03621236886829138
1208,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1208/evaluation.json,0.11907164193689823
1209,True,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1209/evaluation.json,0.07200412638485432
1210,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1210/evaluation.json,0.5283607365563512
1211,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1211/evaluation.json,1.0481399381533265
1212,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1212/evaluation.json,1.0121314376592636
1213,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1213/evaluation.json,0.16577882692217827
1214,True,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1214/evaluation.json,2.792124768719077
1215,False,recovered,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1215/evaluation.json,0.788070997223258
1216,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1216/evaluation.json,0.22481304220855236
1217,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1217/evaluation.json,0.14608393795788288
1218,False,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_policy_full_20260907/1218/evaluation.json,0.10374987102113664
1219,True,recovered,True,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_all_records_20260907/1219/evaluation.json,0.10964921303093433
