dataset,index,variant,recovery,searches_complete,compute_cpu_seconds,best_events
golden,453,seeds10,recovered,True,267.774355338,
golden,454,seeds3,recovered,True,51.43910533500001,
golden,454,seeds10,recovered,True,129.616572421,
golden,455,seeds3,recovered,True,4.031952700000001,
golden,455,seeds10,recovered,True,7.574309521,
golden,456,seeds3,recovered,True,14.519681943,
golden,456,seeds10,recovered,True,42.067307725,
golden,457,seeds3,recovered,True,5.5114907220000005,
golden,457,seeds10,recovered,True,14.715609248,
golden,458,seeds3,recovered,True,3.296385508,
golden,458,seeds10,recovered,True,7.072415439999999,
golden,459,seeds3,recovered,True,13.709104895,
golden,459,seeds10,recovered,True,33.352131967999995,
golden,460,seeds3,recovered,True,2.111396032,
golden,460,seeds10,recovered,True,3.2829358539999998,
golden,461,seeds3,recovered,True,10.89379816,
golden,461,seeds10,recovered,True,41.169117566,
golden,462,seeds3,recovered,True,38.558144962,
golden,462,seeds10,recovered,True,87.02897174700001,
golden,463,seeds3,recovered,True,47.53870394599999,
golden,463,seeds10,recovered,True,147.35168331699998,
golden,464,seeds3,recovered,True,21.246388359,
golden,464,seeds10,recovered,True,59.055520943,
golden,465,seeds3,recovered,True,10.352312556999998,
golden,465,seeds10,recovered,True,25.411259090999994,
golden,466,seeds3,recovered,True,15.228236007,
golden,466,seeds10,recovered,True,41.379006603,
golden,467,seeds3,recovered,True,1.334063924,
golden,467,seeds10,recovered,True,2.0180974450000004,
golden,468,seeds3,recovered,True,2.2817757539999994,
golden,468,seeds10,recovered,True,4.120217668,
golden,469,seeds3,recovered,True,4.1829941129999995,
golden,469,seeds10,recovered,True,9.366523758,
golden,470,seeds3,recovered,True,2.756659777,
golden,470,seeds10,recovered,True,5.721708077000001,
golden,471,seeds3,recovered,True,6.152748557000001,
golden,471,seeds10,recovered,True,16.406501701000003,
golden,472,seeds3,recovered,True,2.9222886709999996,
golden,472,seeds10,recovered,True,4.9661701350000005,
golden,473,seeds3,recovered,True,8.976725829,
golden,473,seeds10,recovered,True,21.493626046,
golden,474,seeds3,recovered,True,24.491033257999998,
golden,474,seeds10,recovered,True,66.879908069,
golden,475,seeds3,recovered,True,5.603469716999999,
golden,475,seeds10,recovered,True,16.861574877000002,
golden,476,seeds3,recovered,True,1.4837250669999995,
golden,476,seeds10,recovered,True,1.922468586,
golden,477,seeds3,recovered,True,10.418443128,
golden,477,seeds10,recovered,True,24.603402429,
golden,478,seeds3,recovered,True,2.464247554,
golden,478,seeds10,recovered,True,4.4815031130000005,
golden,479,seeds3,recovered,True,5.240254711,
golden,479,seeds10,recovered,True,11.172315689000001,
golden,480,seeds3,recovered,True,9.336156888,
golden,480,seeds10,recovered,True,20.739716555,
golden,481,seeds3,recovered,True,10.051015432,
golden,481,seeds10,recovered,True,23.172922084999996,
golden,482,seeds3,recovered,True,5.277583805,
golden,482,seeds10,recovered,True,11.855503614,
golden,483,seeds3,recovered,True,1.531589211,
golden,483,seeds10,recovered,True,2.2186790829999996,
golden,484,seeds3,recovered,True,25.930658059,
golden,484,seeds10,recovered,True,80.23963559100001,
golden,485,seeds3,recovered,True,14.196554617,
golden,485,seeds10,recovered,True,37.070835832,
golden,486,seeds3,recovered,True,5.61813972,
golden,486,seeds10,recovered,True,14.359471924000001,
golden,487,seeds3,recovered,True,2.3947738010000004,
golden,487,seeds10,recovered,True,5.363002531999999,
golden,488,seeds3,recovered,True,3.357626539,
golden,488,seeds10,recovered,True,5.59778605,
golden,489,seeds3,recovered,True,7.778381839,
golden,489,seeds10,recovered,True,18.476184785,
golden,490,seeds3,recovered,True,18.300737512,
golden,490,seeds10,recovered,True,47.866269079,
golden,491,seeds3,recovered,True,13.512543448999999,
golden,491,seeds10,recovered,True,40.348943852,
golden,492,seeds3,recovered,True,8.332565713000001,
golden,492,seeds10,recovered,True,20.121989686,
golden,493,seeds3,recovered,True,4.429316131,
golden,493,seeds10,recovered,True,10.269416688,
golden,494,seeds3,recovered,True,2.7810551199999995,
golden,494,seeds10,recovered,True,6.875939473,
golden,495,seeds3,recovered,True,38.03173077699999,
golden,495,seeds10,recovered,True,131.82194810800002,
golden,496,seeds3,recovered,True,43.456902185,
golden,496,seeds10,recovered,True,128.191068396,
golden,497,seeds3,recovered,True,32.092608843,
golden,497,seeds10,recovered,True,99.624131764,
golden,498,seeds3,recovered,True,2.5147927809999997,
golden,498,seeds10,recovered,True,4.60871691,
golden,499,seeds3,recovered,True,16.475512119999998,
golden,499,seeds10,recovered,True,41.425640748,
golden,500,seeds3,recovered,True,3.2072571279999997,
golden,500,seeds10,recovered,True,8.904328389,
golden,501,seeds3,recovered,True,4.043231704999999,
golden,501,seeds10,recovered,True,9.246688851999998,
golden,502,seeds3,recovered,True,2.406247841,
golden,502,seeds10,recovered,True,4.050433867999999,
golden,503,seeds3,recovered,True,5.350654772,
golden,503,seeds10,recovered,True,12.487772087,
golden,504,seeds3,recovered,True,8.73088366,
golden,504,seeds10,recovered,True,22.451274904,
golden,505,seeds3,recovered,True,9.049273423999999,
golden,505,seeds10,recovered,True,24.578356682999996,
golden,506,seeds3,recovered,True,10.326152504,
golden,506,seeds10,recovered,True,22.770886549,
golden,507,seeds3,recovered,True,14.064023601000002,
golden,507,seeds10,recovered,True,32.5362682,
golden,508,seeds3,recovered,True,2.10871365,
golden,508,seeds10,recovered,True,4.157857742,
golden,509,seeds3,recovered,True,7.201403666999999,
golden,509,seeds10,recovered,True,15.225644323,
golden,510,seeds3,recovered,True,3.340515152,
golden,510,seeds10,recovered,True,6.550332654,
golden,511,seeds3,recovered,True,7.743764263,
golden,511,seeds10,recovered,True,20.098026242999996,
golden,512,seeds3,recovered,True,1.8671441189999998,
golden,512,seeds10,recovered,True,3.5816002769999997,
golden,513,seeds3,recovered,True,5.274894432,
golden,513,seeds10,recovered,True,11.208274172000001,
golden,514,seeds3,recovered,True,10.258386308000002,
golden,514,seeds10,recovered,True,26.732127185,
golden,515,seeds3,recovered,True,7.236353900999999,
golden,515,seeds10,recovered,True,17.046417292999998,
golden,516,seeds3,recovered,True,14.808877728,
golden,516,seeds10,recovered,True,43.550927529,
golden,517,seeds3,recovered,True,3.4070964860000004,
golden,517,seeds10,recovered,True,10.209360328,
golden,518,seeds3,recovered,True,9.781502924000002,
golden,518,seeds10,recovered,True,27.338855407,
golden,519,seeds3,recovered,True,3.9037830049999998,
golden,519,seeds10,recovered,True,7.466845956,
golden,520,seeds3,recovered,True,3.293150588,
golden,520,seeds10,recovered,True,8.593799443,
golden,521,seeds3,recovered,True,80.85842555100001,
golden,521,seeds10,recovered,True,247.6985712,
golden,522,seeds3,recovered,True,2.8840162540000005,
golden,522,seeds10,recovered,True,7.1306216870000005,
golden,523,seeds3,recovered,True,12.042232443,
golden,523,seeds10,recovered,True,26.973068507999997,
golden,524,seeds3,recovered,True,9.177321976,
golden,524,seeds10,recovered,True,25.588966750000004,
golden,525,seeds3,recovered,True,3.2246722919999997,
golden,525,seeds10,recovered,True,9.674998955000001,
golden,526,seeds3,recovered,True,1.5458769909999996,
golden,526,seeds10,recovered,True,2.5476305619999997,
golden,527,seeds3,recovered,True,13.048816115999998,
golden,527,seeds10,recovered,True,35.210039355,
golden,528,seeds3,recovered,True,54.772323017999994,
golden,528,seeds10,recovered,True,184.94738378399998,
golden,529,seeds3,recovered,True,14.143724344,
golden,529,seeds10,recovered,True,38.172193852,
golden,530,seeds3,recovered,True,4.673596089,
golden,530,seeds10,recovered,True,11.833826820999999,
golden,531,seeds3,recovered,True,15.332024944000002,
golden,531,seeds10,recovered,True,39.426998432,
golden,532,seeds3,recovered,True,87.684899016,
golden,532,seeds10,recovered,True,290.97767211400003,
golden,533,seeds3,recovered,True,14.063059210999999,
golden,533,seeds10,recovered,True,39.058895981,
golden,534,seeds3,recovered,True,18.937066027999997,
golden,534,seeds10,recovered,True,45.973124088000006,
golden,535,seeds3,recovered,True,14.385008999,
golden,535,seeds10,recovered,True,40.22383429799999,
golden,536,seeds3,recovered,True,21.442364430999994,
golden,536,seeds10,recovered,True,58.546348065000004,
golden,537,seeds3,recovered,True,2.8527281049999997,
golden,537,seeds10,recovered,True,6.269805152,
golden,538,seeds3,recovered,True,1.947420679,
golden,538,seeds10,recovered,True,3.9953942059999994,
golden,539,seeds3,recovered,True,4.8139342790000015,
golden,539,seeds10,recovered,True,10.572126104999999,
golden,540,seeds3,recovered,True,7.789106779999999,
golden,540,seeds10,recovered,True,18.415889083,
golden,541,seeds3,recovered,True,59.04115038899999,
golden,541,seeds10,recovered,True,172.35647181400003,
golden,542,seeds3,recovered,True,30.536110903999997,
golden,542,seeds10,recovered,True,95.37856794100001,
golden,543,seeds3,recovered,True,3.225671305,
golden,543,seeds10,recovered,True,7.129478358000001,
golden,544,seeds3,recovered,True,7.89853193,
golden,544,seeds10,recovered,True,19.517830347000004,
golden,545,seeds3,recovered,True,16.930387999,
golden,545,seeds10,recovered,True,51.77579343300001,
golden,546,seeds3,recovered,True,8.156934883,
golden,546,seeds10,recovered,True,22.885956344999997,
golden,547,seeds3,recovered,True,31.146883046999996,
golden,547,seeds10,recovered,True,102.78004916400002,
golden,548,seeds3,recovered,True,5.825809934,
golden,548,seeds10,recovered,True,18.242625085,
golden,549,seeds3,recovered,True,22.866215951999997,
golden,549,seeds10,recovered,True,52.83028909,
golden,550,seeds3,recovered,True,5.557144507,
golden,550,seeds10,recovered,True,13.494075231999998,
golden,551,seeds3,recovered,True,60.983878051,
golden,551,seeds10,recovered,True,171.877767735,
golden,552,seeds3,recovered,True,1.455220358,
golden,552,seeds10,recovered,True,2.6211555690000004,
golden,553,seeds3,recovered,True,42.358660683,
golden,553,seeds10,recovered,True,131.4956412,
golden,554,seeds3,recovered,True,42.785812569,
golden,554,seeds10,recovered,True,149.169390373,
golden,555,seeds3,recovered,True,25.866147956,
golden,555,seeds10,recovered,True,67.46606200299999,
golden,556,seeds3,recovered,True,15.049544651999998,
golden,556,seeds10,recovered,True,37.608611612000004,
golden,557,seeds3,recovered,True,4.425720881,
golden,557,seeds10,recovered,True,9.804894497,
golden,558,seeds3,recovered,True,7.867611521999999,
golden,558,seeds10,recovered,True,12.948710258999999,
golden,559,seeds3,recovered,True,69.071995769,
golden,559,seeds10,recovered,True,214.06323896000004,
golden,560,seeds3,recovered,True,4.017829709000001,
golden,560,seeds10,recovered,True,10.256493172999999,
golden,561,seeds3,recovered,True,147.510211215,
golden,561,seeds10,recovered,True,479.77604126600005,
golden,562,seeds3,recovered,True,6.044323628999999,
golden,562,seeds10,recovered,True,13.876516836,
golden,563,seeds3,recovered,True,24.64369096,
golden,563,seeds10,recovered,True,67.549409655,
golden,564,seeds3,recovered,True,111.93830155900001,
golden,564,seeds10,recovered,True,383.094928178,
golden,565,seeds3,recovered,True,56.42825346800001,
golden,565,seeds10,recovered,True,160.89326187499998,
golden,566,seeds3,recovered,True,21.476120097999996,
golden,566,seeds10,recovered,True,61.529593876,
golden,567,seeds3,recovered,True,58.43232421100001,
golden,567,seeds10,recovered,True,194.02308273199998,
golden,568,seeds3,recovered,True,15.846886063000001,
golden,568,seeds10,recovered,True,45.260059373000004,
golden,569,seeds3,recovered,True,16.874960330999997,
golden,569,seeds10,recovered,True,49.883365474,
golden,570,seeds3,recovered,True,7.7066679240000004,
golden,570,seeds10,recovered,True,19.212862047999998,
golden,571,seeds3,recovered,True,7.931611976,
golden,571,seeds10,recovered,True,19.873327946000003,
golden,572,seeds3,recovered,True,52.604689445999995,
golden,572,seeds10,recovered,True,154.683053868,
golden,573,seeds3,recovered,True,56.012152256,
golden,573,seeds10,recovered,True,113.16886481,
golden,574,seeds3,recovered,True,19.470447412000002,
golden,574,seeds10,recovered,True,66.05108823399999,
golden,575,seeds3,recovered,True,230.819828754,
golden,575,seeds10,recovered,True,758.6106023740001,
golden,576,seeds3,recovered,True,19.026386738000003,
golden,576,seeds10,recovered,True,59.202550869,
golden,577,seeds3,recovered,True,3.911477665,
golden,577,seeds10,recovered,True,10.479744164,
golden,578,seeds3,recovered,True,7.921128069999999,
golden,578,seeds10,recovered,True,17.795607733,
golden,579,seeds3,recovered,True,32.82934941799999,
golden,579,seeds10,recovered,True,99.03014125099999,
golden,580,seeds3,recovered,True,13.610997332999997,
golden,580,seeds10,recovered,True,31.633119882,
golden,581,seeds3,recovered,True,5.299342729999999,
golden,581,seeds10,recovered,True,12.411345967000003,
golden,582,seeds3,recovered,True,10.826664425999999,
golden,582,seeds10,recovered,True,31.466607549000003,
golden,583,seeds3,recovered,True,130.82464213600002,
golden,583,seeds10,recovered,True,419.6367640440001,
golden,584,seeds3,recovered,True,2.3466188539999995,
golden,584,seeds10,recovered,True,4.739706583,
golden,585,seeds3,recovered,True,3.842894961,
golden,585,seeds10,recovered,True,8.214847062999999,
golden,586,seeds3,recovered,True,7.388993729999999,
golden,586,seeds10,recovered,True,20.863669130999998,
golden,587,seeds3,recovered,True,14.995073842,
golden,587,seeds10,recovered,True,40.81716086499999,
golden,588,seeds3,recovered,True,8.572149145,
golden,588,seeds10,recovered,True,19.695168681,
golden,589,seeds3,recovered,True,6.655290473999999,
golden,589,seeds10,recovered,True,13.287079746,
golden,590,seeds3,unknown,True,227.67888611000004,
golden,590,seeds10,unknown,True,744.5323247970001,
golden,591,seeds3,recovered,True,2.308524623,
golden,591,seeds10,recovered,True,5.3903038159999985,
golden,592,seeds3,recovered,True,2.553422396,
golden,592,seeds10,recovered,True,4.134914774,
golden,593,seeds3,recovered,True,1.9858153909999996,
golden,593,seeds10,recovered,True,3.676144691,
golden,594,seeds3,recovered,True,41.863734140000005,
golden,594,seeds10,recovered,True,101.70750290599999,
golden,595,seeds3,recovered,True,33.52550657,
golden,595,seeds10,recovered,True,112.73332340299999,
golden,596,seeds3,recovered,True,201.907577933,
golden,596,seeds10,recovered,True,702.355082284,
golden,597,seeds3,recovered,True,20.304790041000004,
golden,597,seeds10,recovered,True,58.872197056,
golden,598,seeds3,recovered,True,28.588934848999997,
golden,598,seeds10,recovered,True,86.95424238000001,
golden,599,seeds3,recovered,True,22.734912774999998,
golden,599,seeds10,recovered,True,68.59148032499999,
golden,600,seeds3,recovered,True,5.923114191,
golden,600,seeds10,recovered,True,13.830141990999998,
golden,601,seeds3,recovered,True,24.182912460000004,
golden,601,seeds10,recovered,True,63.219799091,
golden,602,seeds3,recovered,True,12.664290620000003,
golden,602,seeds10,recovered,True,38.790801298000005,
golden,603,seeds3,recovered,True,39.145612985999996,
golden,603,seeds10,recovered,True,121.27033197899999,
golden,604,seeds3,recovered,True,11.017437688000001,
golden,604,seeds10,recovered,True,30.832487499000006,
golden,605,seeds3,recovered,True,1.297388901,
golden,605,seeds10,recovered,True,1.9645770069999997,
golden,606,seeds3,recovered,True,1.221744127,
golden,606,seeds10,recovered,True,1.5480677809999994,
golden,607,seeds3,recovered,True,186.05496717800003,
golden,607,seeds10,recovered,True,582.4258020279999,
golden,608,seeds3,recovered,True,19.49194672,
golden,608,seeds10,recovered,True,60.198821695999996,
golden,609,seeds3,recovered,True,24.975544014,
golden,609,seeds10,recovered,True,75.31716064999999,
golden,610,seeds3,recovered,True,9.224726183000001,
golden,610,seeds10,recovered,True,25.311868812000004,
golden,611,seeds3,recovered,True,16.113031438,
golden,611,seeds10,recovered,True,40.478076087,
golden,612,seeds3,recovered,True,134.113252503,
golden,612,seeds10,recovered,True,398.29394860700006,
golden,613,seeds3,recovered,True,19.232310469,
golden,613,seeds10,recovered,True,47.688066784,
golden,614,seeds3,recovered,True,31.681845398,
golden,614,seeds10,recovered,True,97.63878945100001,
golden,615,seeds3,recovered,True,15.959252583000003,
golden,615,seeds10,recovered,True,39.357281207,
golden,616,seeds3,recovered,True,29.392777370000005,
golden,616,seeds10,recovered,True,66.452558968,
golden,617,seeds3,recovered,True,7.959557598,
golden,617,seeds10,recovered,True,18.059862333999998,
golden,618,seeds3,recovered,True,40.936573978999995,
golden,618,seeds10,recovered,True,121.84116219100001,
golden,619,seeds3,recovered,True,52.838924266,
golden,619,seeds10,recovered,True,164.40982757299997,
golden,620,seeds3,recovered,True,189.45517144,
golden,620,seeds10,recovered,True,544.3380858520001,
golden,621,seeds3,recovered,True,54.054743676,
golden,621,seeds10,recovered,True,195.924405853,
golden,622,seeds3,recovered,True,185.574805331,
golden,622,seeds10,recovered,True,572.6546424839999,
golden,623,seeds3,recovered,True,29.694109940999994,
golden,623,seeds10,recovered,True,76.770210479,
golden,624,seeds3,recovered,True,1.4327556369999999,
golden,624,seeds10,recovered,True,1.9924383879999996,
golden,625,seeds3,recovered,True,1.009670825,
golden,625,seeds10,recovered,True,1.2132153680000002,
golden,626,seeds3,recovered,True,4.276048445000001,
golden,626,seeds10,recovered,True,9.167210697,
golden,627,seeds3,recovered,True,11.711669714,
golden,627,seeds10,recovered,True,29.759968004999998,
golden,628,seeds3,recovered,True,13.585420578999999,
golden,628,seeds10,recovered,True,37.238402181,
golden,629,seeds3,recovered,True,25.040096896999998,
golden,629,seeds10,recovered,True,65.675500481,
golden,630,seeds3,recovered,True,18.039404541,
golden,630,seeds10,recovered,True,48.304020906000005,
golden,631,seeds3,recovered,True,4.119497583999999,
golden,631,seeds10,recovered,True,7.662455881,
golden,632,seeds3,recovered,True,36.46180215199999,
golden,632,seeds10,recovered,True,100.02971858500001,
golden,633,seeds3,recovered,True,17.879639574000002,
golden,633,seeds10,recovered,True,49.08367986,
golden,634,seeds3,recovered,True,53.222987571999994,
golden,634,seeds10,recovered,True,152.24650079,
golden,635,seeds3,recovered,True,63.936011186,
golden,635,seeds10,recovered,True,205.13142624500003,
golden,636,seeds3,recovered,True,31.31740102,
golden,636,seeds10,recovered,True,75.666302681,
golden,637,seeds3,recovered,True,2.346001511,
golden,637,seeds10,recovered,True,4.811376601999999,
golden,638,seeds3,recovered,True,25.900612883,
golden,638,seeds10,recovered,True,75.10109263999999,
golden,639,seeds3,recovered,True,28.834837413000002,
golden,639,seeds10,recovered,True,88.17268451800001,
golden,640,seeds3,recovered,True,117.259064527,
golden,640,seeds10,recovered,True,342.234659165,
golden,641,seeds3,recovered,True,16.519491934999998,
golden,641,seeds10,recovered,True,46.334672537,
golden,642,seeds3,recovered,True,65.55633888999999,
golden,642,seeds10,recovered,True,196.90844474899998,
golden,643,seeds3,recovered,True,18.249900202,
golden,643,seeds10,recovered,True,49.017108705999995,
golden,644,seeds3,recovered,True,14.126874911999998,
golden,644,seeds10,recovered,True,39.818379769,
golden,645,seeds3,recovered,True,58.01909762300001,
golden,645,seeds10,recovered,True,137.242383413,
golden,646,seeds3,recovered,True,17.691548096,
golden,646,seeds10,recovered,True,55.025489573,
golden,647,seeds3,recovered,True,71.50537276000001,
golden,647,seeds10,recovered,True,227.34933873900002,
golden,648,seeds3,recovered,True,11.935971731999999,
golden,648,seeds10,recovered,True,27.219897369999998,
golden,649,seeds3,recovered,True,48.745036684,
golden,649,seeds10,recovered,True,140.880967121,
golden,650,seeds3,recovered,True,66.99795621300001,
golden,650,seeds10,recovered,True,205.26630481800004,
golden,651,seeds3,recovered,True,9.122486401999998,
golden,651,seeds10,recovered,True,23.967813947,
golden,652,seeds3,recovered,True,12.310303377,
golden,652,seeds10,recovered,True,25.560284229000004,
golden,653,seeds3,recovered,True,4.136332458999999,
golden,653,seeds10,recovered,True,8.425809641,
golden,654,seeds3,recovered,True,4.603421946999999,
golden,654,seeds10,recovered,True,14.971468005000004,
golden,655,seeds3,recovered,True,3.096401509,
golden,655,seeds10,recovered,True,6.122989897999999,
golden,656,seeds3,recovered,True,3.74256894,
golden,656,seeds10,recovered,True,6.667775144,
golden,657,seeds3,recovered,True,8.358012914,
golden,657,seeds10,recovered,True,18.032158899,
golden,658,seeds3,recovered,True,8.405774811999999,
golden,658,seeds10,recovered,True,23.908507803000003,
golden,659,seeds3,recovered,True,3.2146260609999997,
golden,659,seeds10,recovered,True,9.402712543,
golden,660,seeds3,recovered,True,2.438431206,
golden,660,seeds10,recovered,True,3.8202116550000005,
golden,661,seeds3,recovered,True,46.51936108200001,
golden,661,seeds10,recovered,True,147.38168121799995,
golden,662,seeds3,recovered,True,14.856845516,
golden,662,seeds10,recovered,True,42.249221006,
golden,663,seeds3,recovered,True,10.855956641999999,
golden,663,seeds10,recovered,True,19.812439635999997,
golden,664,seeds3,recovered,True,12.357164537000003,
golden,664,seeds10,recovered,True,28.839062664000004,
golden,665,seeds3,recovered,True,18.010796359,
golden,665,seeds10,recovered,True,45.91003523500001,
golden,666,seeds3,recovered,True,36.082484189,
golden,666,seeds10,recovered,True,109.14655839299999,
golden,667,seeds3,recovered,True,131.36046384199997,
golden,667,seeds10,recovered,True,408.66174582900004,
golden,668,seeds3,recovered,True,2.990020414,
golden,668,seeds10,recovered,True,6.268184912000001,
golden,669,seeds3,recovered,True,5.825389124000001,
golden,669,seeds10,recovered,True,16.414553359999996,
golden,670,seeds3,recovered,True,22.417521373,
golden,670,seeds10,recovered,True,60.617627752999994,
golden,671,seeds3,recovered,True,166.876396011,
golden,671,seeds10,recovered,True,550.9797929629999,
golden,672,seeds3,recovered,True,178.67415884800002,
golden,672,seeds10,recovered,True,571.819114616,
golden,673,seeds3,recovered,True,38.974234967,
golden,673,seeds10,recovered,True,101.462035662,
golden,674,seeds3,recovered,True,12.292514807,
golden,674,seeds10,recovered,True,31.814240997999995,
golden,675,seeds3,recovered,True,4.861920778,
golden,675,seeds10,recovered,True,11.528216641999999,
golden,676,seeds3,recovered,True,4.629172263999999,
golden,676,seeds10,recovered,True,11.077005798,
golden,677,seeds3,recovered,True,50.14986274900001,
golden,677,seeds10,recovered,True,149.907435007,
golden,678,seeds3,recovered,True,10.014791032,
golden,678,seeds10,recovered,True,35.434011434,
golden,679,seeds3,recovered,True,19.807732745000003,
golden,679,seeds10,recovered,True,54.051504711999996,
golden,680,seeds3,recovered,True,17.002498525,
golden,680,seeds10,recovered,True,41.39270080299999,
golden,681,seeds3,recovered,True,11.170808406999999,
golden,681,seeds10,recovered,True,27.054634766999996,
golden,682,seeds3,recovered,True,125.93582951499998,
golden,682,seeds10,recovered,True,390.625007383,
golden,683,seeds3,recovered,True,15.05181627,
golden,683,seeds10,recovered,True,34.931843264,
golden,684,seeds3,recovered,True,13.817479742999998,
golden,684,seeds10,recovered,True,35.270363796000005,
golden,685,seeds3,recovered,True,18.93429367,
golden,685,seeds10,recovered,True,46.198379824999996,
golden,686,seeds3,recovered,True,9.751715613,
golden,686,seeds10,recovered,True,30.930357949000005,
golden,687,seeds3,recovered,True,4.410682217,
golden,687,seeds10,recovered,True,11.701873602,
golden,688,seeds3,recovered,True,11.505978090999998,
golden,688,seeds10,recovered,True,28.294493793,
golden,689,seeds3,recovered,True,9.940353901999998,
golden,689,seeds10,recovered,True,23.576172872,
golden,690,seeds3,recovered,True,10.693295051,
golden,690,seeds10,recovered,True,25.451288815,
golden,691,seeds3,recovered,True,4.968571014,
golden,691,seeds10,recovered,True,11.324184112000001,
golden,692,seeds3,recovered,True,15.507031664999998,
golden,692,seeds10,recovered,True,42.288142428,
golden,693,seeds3,recovered,True,4.911219878000001,
golden,693,seeds10,recovered,True,8.956081722999999,
golden,694,seeds3,recovered,True,5.242859709999999,
golden,694,seeds10,recovered,True,14.540762646,
golden,695,seeds3,recovered,True,26.465390051999997,
golden,695,seeds10,recovered,True,72.512731228,
golden,696,seeds3,recovered,True,49.844116197000005,
golden,696,seeds10,recovered,True,138.103519146,
golden,697,seeds3,recovered,True,53.084382953,
golden,697,seeds10,recovered,True,124.373200239,
golden,698,seeds3,recovered,True,7.163323045,
golden,698,seeds10,recovered,True,13.127051803,
golden,699,seeds3,recovered,True,16.500972624,
golden,699,seeds10,recovered,True,45.691500105,
golden,700,seeds3,recovered,True,73.36883150799999,
golden,700,seeds10,recovered,True,230.48862280199998,
golden,701,seeds3,recovered,True,1.472458182,
golden,701,seeds10,recovered,True,2.149902659,
golden,702,seeds3,recovered,True,1.239440654,
golden,702,seeds10,recovered,True,1.8493469460000003,
golden,703,seeds3,recovered,True,4.700180499,
golden,703,seeds10,recovered,True,10.853880593000001,
golden,704,seeds3,recovered,True,1.5020103579999997,
golden,704,seeds10,recovered,True,2.4101858079999996,
golden,705,seeds3,recovered,True,34.472295063,
golden,705,seeds10,recovered,True,106.542927592,
golden,706,seeds3,recovered,True,156.10701687,
golden,706,seeds10,recovered,True,423.971167869,
golden,707,seeds3,recovered,True,1.5827273949999996,
golden,707,seeds10,recovered,True,2.3290485280000004,
golden,708,seeds3,recovered,True,5.518130855999999,
golden,708,seeds10,recovered,True,11.005874161000001,
golden,709,seeds3,recovered,True,330.420059633,
golden,709,seeds10,recovered,True,1093.763944202,
golden,710,seeds3,recovered,True,46.222754701999996,
golden,710,seeds10,recovered,True,135.78231414700002,
golden,711,seeds3,recovered,True,4.535475116000001,
golden,711,seeds10,recovered,True,9.621242457000001,
golden,712,seeds3,recovered,True,5.106582315999999,
golden,712,seeds10,recovered,True,10.548288351,
golden,713,seeds3,recovered,True,1.7643790480000003,
golden,713,seeds10,recovered,True,3.548821902,
golden,714,seeds3,recovered,True,15.72306378,
golden,714,seeds10,recovered,True,49.11031860600001,
golden,715,seeds3,recovered,True,133.90008879700002,
golden,715,seeds10,recovered,True,378.603947009,
golden,716,seeds3,recovered,True,15.425999972999998,
golden,716,seeds10,recovered,True,40.075130476000005,
golden,717,seeds3,recovered,True,4.2867184069999995,
golden,717,seeds10,recovered,True,12.764160646999999,
golden,718,seeds3,recovered,True,6.918990877000001,
golden,718,seeds10,recovered,True,20.183230155,
golden,719,seeds3,recovered,True,2.7277388589999996,
golden,719,seeds10,recovered,True,9.029455747,
golden,720,seeds3,recovered,True,64.434189906,
golden,720,seeds10,recovered,True,212.01849402300004,
golden,721,seeds3,recovered,True,8.108175366,
golden,721,seeds10,recovered,True,21.636793685,
golden,722,seeds3,recovered,True,6.442146158,
golden,722,seeds10,recovered,True,12.924822638000002,
golden,723,seeds3,recovered,True,52.859009947000004,
golden,723,seeds10,recovered,True,172.79118665299998,
golden,724,seeds3,recovered,True,19.361492507999998,
golden,724,seeds10,recovered,True,57.234061939,
golden,725,seeds3,recovered,True,206.57613115899997,
golden,725,seeds10,recovered,True,506.8275274660001,
golden,726,seeds3,recovered,True,3.6341026100000002,
golden,726,seeds10,recovered,True,10.193643536999998,
golden,727,seeds3,recovered,True,3.1306635510000005,
golden,727,seeds10,recovered,True,6.646964951999999,
golden,728,seeds3,recovered,True,5.485527058,
golden,728,seeds10,recovered,True,15.015631968999998,
golden,729,seeds3,recovered,True,5.301781049,
golden,729,seeds10,recovered,True,11.405523457999998,
golden,730,seeds3,recovered,True,23.395536369,
golden,730,seeds10,recovered,True,58.277646858,
golden,731,seeds3,recovered,True,3.305031757,
golden,731,seeds10,recovered,True,6.7207365249999995,
golden,732,seeds3,recovered,True,5.999642676,
golden,732,seeds10,recovered,True,12.667704658000002,
golden,733,seeds3,recovered,True,62.202833262,
golden,733,seeds10,recovered,True,201.43803070899997,
golden,734,seeds3,recovered,True,20.0592973,
golden,734,seeds10,recovered,True,54.828779103,
golden,735,seeds3,recovered,True,109.47475048199999,
golden,735,seeds10,recovered,True,327.79724774600004,
golden,736,seeds3,recovered,True,24.633744905999997,
golden,736,seeds10,recovered,True,65.231368652,
golden,737,seeds3,recovered,True,109.32268813199998,
golden,737,seeds10,recovered,True,347.922747026,
golden,738,seeds3,recovered,True,3.8624224380000003,
golden,738,seeds10,recovered,True,8.580188727,
golden,739,seeds3,recovered,True,3.5087745640000003,
golden,739,seeds10,recovered,True,5.923847896,
golden,740,seeds3,recovered,True,163.58944596199999,
golden,740,seeds10,recovered,True,497.9475120949999,
golden,741,seeds3,recovered,True,32.777739046,
golden,741,seeds10,recovered,True,107.487126695,
golden,742,seeds3,recovered,True,15.633357251000001,
