index,default_direction,single_recovery,single_ranking_complete,single_search_complete,single_top5_family,single_compute_cpu_seconds,single_directional_elapsed_sum_seconds,single_class_count,single_top1,single_top3,single_top5,single_top10,single_event_window_0_recovered,single_event_window_0_candidates,single_event_window_1_recovered,single_event_window_1_candidates,single_event_window_2_recovered,single_event_window_2_candidates,single_event_window_3_recovered,single_event_window_3_candidates,single_event_window_5_recovered,single_event_window_5_candidates,bidirectional_recovery,bidirectional_ranking_complete,bidirectional_search_complete,bidirectional_top5_family,bidirectional_compute_cpu_seconds,bidirectional_directional_elapsed_sum_seconds,bidirectional_class_count,bidirectional_top1,bidirectional_top3,bidirectional_top5,bidirectional_top10,bidirectional_event_window_0_recovered,bidirectional_event_window_0_candidates,bidirectional_event_window_1_recovered,bidirectional_event_window_1_candidates,bidirectional_event_window_2_recovered,bidirectional_event_window_2_candidates,bidirectional_event_window_3_recovered,bidirectional_event_window_3_candidates,bidirectional_event_window_5_recovered,bidirectional_event_window_5_candidates
990,P_to_R,recovered,True,True,recovered,9.94291949,3.2624390609562397,43,True,True,True,True,True,1,True,1,True,4,True,4,True,6,recovered,True,True,recovered,14.199584690999998,4.26181800570339,108,True,True,True,True,True,1,True,1,True,4,True,4,True,8
991,P_to_R,recovered,True,True,recovered,7.354487198000001,2.292369367554784,26,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,10.443288978,2.938201166689396,31,True,True,True,True,True,1,True,1,True,1,True,1,True,5
992,P_to_R,recovered,True,True,recovered,8.313504956000001,2.5320685347542167,24,False,True,True,True,True,2,True,2,True,5,True,5,True,9,recovered,True,True,recovered,20.557733226,5.490153444930911,62,False,True,True,True,True,2,True,2,True,5,True,5,True,14
993,R_to_P,recovered,True,True,recovered,7.398200131999999,1.238929315470159,4,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,15.825414133999997,3.0854319632053375,7,True,True,True,True,True,1,True,1,True,1,True,1,True,2
994,P_to_R,recovered,True,True,recovered,5.566198845000001,0.9441463830880821,2,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,12.824629647,2.433259879704565,7,True,True,True,True,True,1,True,1,True,1,True,1,True,2
995,R_to_P,recovered,True,True,recovered,27.992799083999994,5.680009204428643,86,True,True,True,True,True,1,True,1,True,5,True,8,True,15,recovered,True,True,recovered,80.47255469999999,17.08858532528393,251,True,True,True,True,True,1,True,1,True,5,True,8,True,30
996,R_to_P,recovered,True,True,recovered,7.002771461999999,1.2491076337173581,5,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,15.637301052999998,2.699299923842773,10,True,True,True,True,True,1,True,1,True,1,True,1,True,3
997,R_to_P,recovered,True,True,recovered,9.637348612,1.6654934110119939,11,True,True,True,True,True,1,True,1,True,1,True,1,True,5,recovered,True,True,recovered,28.347231899,5.475227601127699,29,True,True,True,True,True,1,True,1,True,1,True,1,True,6
998,R_to_P,recovered,True,True,recovered,4.345101701000001,1.056713193655014,111,True,True,True,True,True,2,True,3,True,7,True,12,True,32,recovered,True,True,recovered,11.762470813,3.247442848980427,207,True,True,True,True,True,2,True,3,True,8,True,13,True,35
999,R_to_P,recovered,True,True,recovered,2.993298525,0.5858198911882937,18,True,True,True,True,True,1,True,1,True,4,True,5,True,11,recovered,True,True,recovered,5.507819233000001,1.1205956903286278,26,True,True,True,True,True,1,True,1,True,4,True,5,True,14
1000,P_to_R,recovered,True,True,recovered,3.404164007999999,0.7081615123897791,19,True,True,True,True,True,1,True,1,True,1,True,1,True,4,recovered,True,True,recovered,7.1272247669999995,1.6588746197521687,39,True,True,True,True,True,1,True,1,True,2,True,2,True,5
1001,R_to_P,recovered,True,True,recovered,0.618989596,0.18417043425142765,1,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,1.2467293330000002,0.3760683601722121,1,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1002,R_to_P,recovered,True,True,recovered,2.421586218,0.4948436436243355,32,True,True,True,True,True,1,True,1,True,3,True,5,True,14,recovered,True,True,recovered,4.916180279999999,0.9645671313628554,47,True,True,True,True,True,1,True,1,True,3,True,5,True,15
1003,R_to_P,recovered,True,True,recovered,3.916338121,0.7303815747145563,10,False,True,True,True,True,2,True,3,True,5,True,6,True,6,recovered,True,True,recovered,10.828134463999998,2.498548776144162,63,False,True,True,True,True,2,True,3,True,5,True,6,True,6
1004,P_to_R,recovered,True,True,recovered,2.3266746650000005,0.44907395727932453,8,True,True,True,True,True,1,True,1,True,1,True,2,True,2,recovered,True,True,recovered,5.155121331999999,1.0650636544451118,18,True,True,True,True,True,1,True,1,True,1,True,2,True,3
1005,P_to_R,recovered,True,True,recovered,1.746366371,0.3502849359065294,4,True,True,True,True,True,1,True,1,True,3,True,3,True,4,recovered,True,True,recovered,3.8519767519999997,0.7336309757083654,13,True,True,True,True,True,1,True,1,True,3,True,3,True,6
1006,R_to_P,recovered,True,True,recovered,1.7658728929999998,0.3421722548082471,3,True,True,True,True,True,1,True,1,True,3,True,3,True,3,recovered,True,True,recovered,3.553021748,0.6813299804925919,3,True,True,True,True,True,1,True,1,True,3,True,3,True,3
1007,R_to_P,recovered,True,True,recovered,3.4122688119999998,0.6825665710493922,3,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,13.602430515,3.4828669587150216,14,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1008,R_to_P,recovered,True,True,recovered,6.274652430000001,1.2784305391833186,75,True,True,True,True,True,1,True,1,True,1,True,2,True,14,recovered,True,True,recovered,20.388043458000002,4.60191591642797,210,True,True,True,True,True,1,True,1,True,1,True,2,True,18
1009,R_to_P,recovered,True,True,recovered,2.432445106,0.4618291836231947,18,True,True,True,True,True,1,True,2,True,2,True,3,True,10,recovered,True,True,recovered,7.889994381000001,1.6212334427982569,97,True,True,True,True,True,1,True,2,True,2,True,6,True,25
1010,R_to_P,recovered,True,True,recovered,1.5940319589999996,0.3062622509896755,2,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,4.176717736,1.138212471269071,27,True,True,True,True,True,1,True,1,True,1,True,1,True,2
1011,P_to_R,recovered,True,True,recovered,3.2586305149999992,0.8119201101362705,44,True,True,True,True,True,1,True,1,True,3,True,3,True,6,recovered,True,True,recovered,5.159709109999999,1.1577966772019863,51,True,True,True,True,True,1,True,1,True,4,True,4,True,7
1012,R_to_P,recovered,True,True,recovered,2.8701329360000005,0.6954128690995276,27,False,True,True,True,True,2,True,2,True,2,True,2,True,5,recovered,True,True,recovered,5.769691838,1.33881801716052,29,False,True,True,True,True,2,True,2,True,2,True,2,True,5
1013,R_to_P,recovered,True,True,recovered,4.034205839,0.9033509723376483,83,True,True,True,True,True,2,True,3,True,5,True,7,True,25,recovered,True,True,recovered,13.138193048,3.6157683746423572,135,True,True,True,True,True,2,True,3,True,5,True,7,True,25
1014,R_to_P,recovered,True,True,recovered,13.577744651999998,4.603900450281799,19,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,25.675915617999998,7.834812739863992,41,True,True,True,True,True,1,True,1,True,1,True,1,True,6
1015,R_to_P,recovered,True,True,recovered,5.179262788,1.1667048251256347,14,True,True,True,True,True,1,True,1,True,2,True,3,True,6,recovered,True,True,recovered,36.82583762099999,9.23286189418286,117,True,True,True,True,True,1,True,1,True,2,True,3,True,6
1016,R_to_P,recovered,True,True,recovered,2.414168568,0.4427448958158493,11,True,True,True,True,True,1,True,1,True,2,True,3,True,7,recovered,True,True,recovered,5.923791829000001,1.3257582522928715,14,True,True,True,True,True,1,True,1,True,2,True,3,True,7
1017,R_to_P,recovered,True,True,recovered,10.144183946999998,2.6472754357382655,41,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,16.253021005999997,3.7650517132133245,42,True,True,True,True,True,1,True,1,True,2,True,2,True,4
1018,R_to_P,recovered,True,True,recovered,35.857650291999995,9.38947993144393,26,True,True,True,True,True,1,True,1,True,4,True,4,True,5,recovered,True,True,recovered,65.5399772,16.95869649667293,60,True,True,True,True,True,1,True,1,True,4,True,4,True,7
1019,P_to_R,recovered,True,True,recovered,3.199541964,0.5979506624862552,3,True,True,True,True,True,1,True,2,True,2,True,2,True,2,recovered,True,True,recovered,10.379210894999998,2.384522824548185,14,True,True,True,True,True,1,True,2,True,2,True,2,True,6
1020,R_to_P,recovered,True,True,recovered,4.911216065000001,1.1191360615193844,12,True,True,True,True,True,1,True,1,True,3,True,3,True,4,recovered,True,True,recovered,6.614204388,1.4615825032815337,14,True,True,True,True,True,1,True,1,True,3,True,3,True,5
1021,R_to_P,recovered,True,True,recovered,23.412741072,5.967967726290226,272,False,False,True,True,False,4,True,10,True,12,True,12,True,31,recovered,True,True,not_recovered,79.034185554,21.517829552292824,551,False,False,False,True,False,8,True,15,True,17,True,18,True,45
1022,R_to_P,recovered,True,True,recovered,10.656751847999999,2.9410203713923693,453,False,True,True,True,True,2,True,2,True,5,True,9,True,19,recovered,True,True,recovered,33.976550116000006,9.622661385685205,1203,False,True,True,True,True,2,True,2,True,5,True,11,True,26
1023,R_to_P,recovered,True,True,recovered,8.909951282,2.2484979757573456,41,True,True,True,True,True,2,True,2,True,3,True,3,True,13,recovered,True,True,recovered,41.98602812800001,10.790309836622328,121,True,True,True,True,True,2,True,2,True,3,True,3,True,13
1024,R_to_P,recovered,True,True,recovered,182.631598179,48.99694810155779,443,False,True,True,True,True,2,True,2,True,9,True,10,True,26,recovered,True,True,recovered,326.008281452,87.41236896021292,677,False,True,True,True,True,2,True,2,True,10,True,12,True,35
1025,R_to_P,recovered,True,True,recovered,26.509105487,4.62753273639828,29,True,True,True,True,True,1,True,1,True,2,True,2,True,5,recovered,True,True,recovered,519.435563208,111.25474806688726,479,True,True,True,True,True,1,True,1,True,2,True,2,True,5
1026,R_to_P,recovered,True,True,recovered,9.174073645,2.689565503038466,11,True,True,True,True,True,1,True,1,True,2,True,2,True,4,recovered,True,True,recovered,96.884230856,30.193120195530355,110,True,True,True,True,True,1,True,1,True,2,True,2,True,7
1027,R_to_P,recovered,True,True,recovered,13.417476613,3.645157838240266,124,True,True,True,True,True,1,True,1,True,4,True,5,True,6,recovered,True,True,recovered,64.35305262000001,15.072557560168207,265,True,True,True,True,True,1,True,1,True,4,True,5,True,8
1028,R_to_P,recovered,True,True,recovered,274.70656985999995,78.5647445935756,297,False,True,True,True,False,1,False,1,True,8,True,8,True,35,recovered,True,True,not_recovered,822.022916197,222.71950470469892,1205,False,False,False,True,False,2,False,2,True,19,True,26,True,87
1029,P_to_R,recovered,True,True,recovered,200.142659483,62.195123203098774,169,True,True,True,True,True,1,True,2,True,7,True,13,True,27,recovered,True,True,recovered,435.5615274289999,125.27206725347787,500,True,True,True,True,True,1,True,2,True,7,True,13,True,67
1030,R_to_P,recovered,True,True,recovered,68.297689842,18.605795547366142,197,False,True,True,True,True,4,True,4,True,8,True,12,True,26,recovered,True,True,recovered,149.981068213,35.99831201322377,287,False,False,True,True,True,4,True,4,True,10,True,17,True,37
1031,P_to_R,recovered,True,True,recovered,32.09327763399999,8.731287376955152,36,False,True,True,True,True,2,True,2,True,6,True,10,True,18,recovered,True,True,recovered,315.491692347,62.871520253364,290,False,True,True,True,True,2,True,2,True,6,True,10,True,19
1032,R_to_P,recovered,True,True,recovered,37.709765919,9.956717740744352,171,False,True,True,True,False,2,False,2,True,3,True,3,True,7,recovered,True,True,recovered,90.717801575,23.38230960536748,251,False,True,True,True,False,2,False,2,True,3,True,3,True,8
1033,R_to_P,unknown,True,True,not_recovered,115.215429504,18.499702805653214,114,False,False,False,False,False,1,False,1,False,7,False,7,False,18,recovered,True,True,not_recovered,233.331284444,39.028357869014144,179,False,False,False,False,False,1,False,1,False,7,False,7,False,19
1034,R_to_P,recovered,True,True,not_recovered,50.251271294,11.725044182967395,165,False,False,False,False,False,1,False,2,False,3,False,3,True,16,recovered,True,True,not_recovered,226.090043507,64.01928395731375,365,False,False,False,False,False,1,False,2,False,3,False,3,True,16
1035,R_to_P,recovered,True,True,recovered,9.200066307000002,2.1039160676300526,40,False,True,True,True,True,2,True,3,True,10,True,11,True,21,recovered,True,True,recovered,35.336581335000005,10.403006351785734,128,False,True,True,True,True,2,True,3,True,10,True,12,True,24
1036,R_to_P,recovered,True,True,recovered,71.32555212499999,10.799012036761269,91,False,True,True,True,True,2,True,2,True,6,True,8,True,29,recovered,True,True,recovered,158.004818187,25.821124903857708,245,False,True,True,True,True,2,True,2,True,6,True,8,True,40
1037,P_to_R,recovered,True,True,recovered,30.357710862000005,8.484196295961738,159,True,True,True,True,True,1,True,1,True,3,True,3,True,11,recovered,True,True,recovered,48.272508797,13.486743282759562,266,True,True,True,True,True,1,True,1,True,3,True,3,True,13
1038,P_to_R,recovered,True,True,recovered,12.326611919000001,3.283535037189722,120,True,True,True,True,True,1,True,1,True,2,True,3,True,7,recovered,True,True,recovered,29.836358969,6.56985975895077,464,True,True,True,True,True,1,True,1,True,2,True,4,True,20
1039,P_to_R,recovered,True,True,recovered,32.362669063,8.7006707591936,43,True,True,True,True,True,1,True,1,True,2,True,5,True,12,recovered,True,True,recovered,211.850994324,51.74694584496319,302,True,True,True,True,True,1,True,1,True,2,True,5,True,13
1040,R_to_P,recovered,True,True,recovered,7.859693972,1.8973626075312495,39,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,12.188295728,2.6173859033733606,47,True,True,True,True,True,1,True,1,True,1,True,1,True,5
1041,P_to_R,recovered,True,True,recovered,7.719663358000001,1.4081646762788296,15,True,True,True,True,True,1,True,1,True,2,True,5,True,7,recovered,True,True,recovered,21.328208274,4.57030048687011,40,True,True,True,True,True,1,True,1,True,2,True,5,True,8
1042,P_to_R,recovered,True,True,recovered,26.817550293,4.948131771758199,44,True,True,True,True,True,1,True,1,True,1,True,7,True,24,recovered,True,True,recovered,126.459431642,27.70088763255626,218,True,True,True,True,True,1,True,1,True,1,True,7,True,27
1043,R_to_P,recovered,True,True,recovered,1.9167583890000002,0.4107875432819128,11,True,True,True,True,True,1,True,1,True,2,True,2,True,3,recovered,True,True,recovered,4.055927556,0.7865138668566942,29,True,True,True,True,True,1,True,1,True,2,True,2,True,5
1044,P_to_R,recovered,True,True,recovered,41.46647916100001,9.849762680241838,18,True,True,True,True,True,1,True,1,True,1,True,5,True,10,recovered,True,True,recovered,187.05255132200006,38.02324304007925,713,True,True,True,True,True,1,True,1,True,1,True,5,True,12
1045,P_to_R,recovered,True,True,recovered,23.345754816000007,4.946391012985259,13,False,True,True,True,False,1,True,2,True,2,True,4,True,7,recovered,True,True,recovered,62.82201981000001,11.99642444588244,94,False,True,True,True,False,1,True,2,True,2,True,4,True,8
1046,P_to_R,recovered,True,True,recovered,11.122035262999997,2.9088424863293767,21,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,18.552220337999998,4.551118357805535,31,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1047,P_to_R,recovered,True,True,recovered,5.523012009,1.463367030955851,59,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,8.347131762,2.0196400033310056,60,True,True,True,True,True,1,True,1,True,1,True,1,True,3
1048,P_to_R,recovered,True,True,recovered,100.181700796,33.486317719332874,90,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,106.13205219700001,35.15587315801531,94,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1049,P_to_R,recovered,True,True,recovered,105.26313216000001,31.499479519203305,69,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,121.67039821400002,33.68544436711818,75,True,True,True,True,True,1,True,1,True,1,True,1,True,2
1050,P_to_R,recovered,True,True,recovered,122.74189920399999,39.24278330337256,152,True,True,True,True,True,1,True,1,True,4,True,4,True,6,recovered,True,True,recovered,146.013198978,44.1162693714723,186,True,True,True,True,True,1,True,1,True,4,True,4,True,10
1051,P_to_R,recovered,True,True,recovered,5.733966105000002,1.352623537182808,6,True,True,True,True,True,1,True,1,True,1,True,2,True,4,recovered,True,True,recovered,15.845829243000003,3.78724208753556,17,True,True,True,True,True,1,True,1,True,1,True,2,True,6
1052,P_to_R,recovered,True,True,recovered,57.96092025,16.6649696463719,122,True,True,True,True,True,1,True,1,True,2,True,2,True,2,recovered,True,True,recovered,67.81803357300001,18.796254360117018,147,True,True,True,True,True,1,True,1,True,2,True,2,True,3
1053,P_to_R,recovered,True,True,recovered,5.374843812999998,1.4382760636508465,32,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,9.819482785999998,2.535106759518385,49,True,True,True,True,True,1,True,1,True,1,True,1,True,2
1054,P_to_R,recovered,True,True,recovered,1.9130549860000003,0.43414152320474386,14,True,True,True,True,True,1,True,1,True,2,True,2,True,4,recovered,True,True,recovered,3.269891739000001,0.7872478719800711,16,True,True,True,True,True,1,True,1,True,2,True,2,True,4
1055,P_to_R,recovered,True,True,recovered,5.882618880999999,1.483009835705161,22,True,True,True,True,True,1,True,1,True,2,True,2,True,4,recovered,True,True,recovered,16.022252959999996,4.215842402540147,126,True,True,True,True,True,1,True,1,True,2,True,2,True,7
1056,P_to_R,recovered,True,True,recovered,50.085075231999994,8.119503990747035,24,True,True,True,True,True,1,True,1,True,3,True,3,True,8,recovered,True,True,recovered,118.13226244799999,19.341698257252574,88,True,True,True,True,True,1,True,1,True,3,True,3,True,10
1057,P_to_R,recovered,True,True,recovered,3.015470047000001,0.8863021396100521,14,True,True,True,True,True,1,True,1,True,4,True,4,True,4,recovered,True,True,recovered,5.433501346000002,1.3637011665850878,39,True,True,True,True,True,1,True,1,True,4,True,4,True,7
1058,P_to_R,recovered,True,True,recovered,5.475429226999999,1.0547823635861278,7,True,True,True,True,True,1,True,1,True,1,True,3,True,7,recovered,True,True,recovered,32.080947651,6.591430137865245,162,True,True,True,True,True,1,True,1,True,1,True,3,True,9
1059,P_to_R,recovered,True,True,recovered,3.903983375000001,0.7429319899529219,7,True,True,True,True,True,1,True,1,True,2,True,2,True,5,recovered,True,True,recovered,9.393416856,2.09249394480139,20,True,True,True,True,True,1,True,1,True,2,True,2,True,6
1060,P_to_R,recovered,True,True,recovered,28.213674839,11.340432167053223,31,True,True,True,True,True,1,True,1,True,2,True,2,True,4,recovered,True,True,recovered,40.03500239500001,14.039206193760037,45,True,True,True,True,True,1,True,1,True,2,True,2,True,6
1061,P_to_R,recovered,True,True,recovered,51.622027057,15.591820855624974,464,True,True,True,True,True,1,True,1,True,4,True,4,True,9,recovered,True,True,recovered,61.230485685,18.46419146284461,547,True,True,True,True,True,1,True,1,True,4,True,4,True,12
1062,P_to_R,recovered,True,True,recovered,274.47520446,91.6131582222879,140,True,True,True,True,True,1,True,1,True,2,True,2,True,3,recovered,True,True,recovered,286.539671637,94.42016903776675,177,True,True,True,True,True,1,True,1,True,2,True,2,True,8
1063,P_to_R,recovered,True,True,recovered,59.81333341,19.60626634489745,63,True,True,True,True,True,1,True,1,True,4,True,4,True,6,recovered,True,True,recovered,85.72813207000002,26.47671888489276,182,True,True,True,True,True,1,True,1,True,4,True,4,True,10
1064,P_to_R,recovered,True,True,recovered,31.395456335999995,8.841012803837657,92,True,True,True,True,True,1,True,1,True,3,True,3,True,5,recovered,True,True,recovered,64.368234632,16.897101397626102,237,True,True,True,True,True,1,True,1,True,3,True,3,True,5
1065,P_to_R,recovered,True,True,recovered,21.662148077999998,6.534610810689628,27,True,True,True,True,True,1,True,1,True,3,True,3,True,4,recovered,True,True,recovered,33.614099216,9.079333817586303,56,True,True,True,True,True,1,True,1,True,3,True,3,True,5
1066,P_to_R,recovered,True,True,recovered,104.490426939,32.99387334380299,210,True,True,True,True,True,1,True,1,True,4,True,4,True,8,recovered,True,True,recovered,132.37315782500002,38.77148359268904,273,True,True,True,True,True,1,True,1,True,4,True,4,True,13
1067,P_to_R,recovered,True,True,recovered,7.473403107999999,2.0653556380420923,32,True,True,True,True,True,1,True,1,True,3,True,3,True,4,recovered,True,True,recovered,20.535915229,5.3325136518105865,73,True,True,True,True,True,1,True,1,True,3,True,3,True,6
1068,P_to_R,recovered,True,True,recovered,7.616812861999999,1.8939962340518832,85,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,11.046732454999997,2.557630737312138,104,True,True,True,True,True,1,True,1,True,1,True,1,True,6
1069,R_to_P,recovered,True,True,recovered,1.9018292230000002,0.3399244574829936,2,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,4.179142306999999,0.8029221370816231,9,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1070,P_to_R,recovered,True,True,recovered,8.808322166,2.8772476091980934,83,True,True,True,True,True,1,True,1,True,1,True,1,True,2,recovered,True,True,recovered,11.920550509,3.4486623564735055,89,True,True,True,True,True,1,True,1,True,1,True,1,True,5
1071,P_to_R,recovered,True,True,recovered,8.625758730999998,1.9244088614359498,55,False,True,True,True,False,1,False,1,True,4,True,8,True,12,recovered,True,True,recovered,42.904544716,9.85597229655832,821,False,True,True,True,False,1,False,1,True,4,True,8,True,14
1072,P_to_R,recovered,True,True,recovered,7.449245444,1.285103339701891,45,False,True,True,True,True,2,True,2,True,2,True,6,True,14,recovered,True,True,recovered,33.27044997,6.531378898303956,315,False,True,True,True,True,2,True,2,True,3,True,7,True,18
1073,P_to_R,recovered,True,True,recovered,6.722978647000001,1.7298745224252343,14,True,True,True,True,True,1,True,1,True,2,True,3,True,4,recovered,True,True,recovered,13.133943649,2.9963568737730384,31,True,True,True,True,True,1,True,1,True,2,True,3,True,5
1074,P_to_R,recovered,True,True,recovered,2.4790080929999996,0.4618298513814807,3,True,True,True,True,True,1,True,1,True,2,True,3,True,3,recovered,True,True,recovered,4.854007941,0.904331118799746,8,True,True,True,True,True,1,True,1,True,2,True,3,True,3
1075,P_to_R,recovered,True,True,recovered,2.121672145000001,0.6066046208143234,6,True,True,True,True,True,1,True,1,True,3,True,4,True,5,recovered,True,True,recovered,4.592169689,1.0692220078781247,30,True,True,True,True,True,1,True,1,True,3,True,4,True,9
1076,R_to_P,recovered,True,True,recovered,3.5462662429999994,0.6384228151291609,1,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,58.27050083799999,14.499333553947508,98,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1077,P_to_R,recovered,True,True,recovered,7.805325832999999,2.170461437664926,18,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,17.163110184,4.525659637525678,56,True,True,True,True,True,1,True,1,True,1,True,1,True,4
1078,P_to_R,recovered,True,True,recovered,79.03726107899999,28.244062955491245,179,True,True,True,True,True,1,True,1,True,2,True,4,True,5,recovered,True,True,recovered,112.219754365,35.15765574015677,474,True,True,True,True,True,1,True,1,True,2,True,4,True,7
1079,P_to_R,recovered,True,True,recovered,2.5442922180000007,0.617524060420692,11,True,True,True,True,True,1,True,1,True,1,True,2,True,5,recovered,True,True,recovered,8.763968428,2.31234529055655,113,True,True,True,True,True,1,True,1,True,1,True,3,True,8
1080,P_to_R,recovered,True,True,recovered,28.627517255999997,9.60853169951588,79,True,True,True,True,True,1,True,2,True,3,True,9,True,15,recovered,True,True,recovered,127.74369924899999,28.61711497977376,389,True,True,True,True,True,2,True,3,True,4,True,13,True,22
1081,P_to_R,recovered,True,True,recovered,1.965794083,0.49219037126749754,1,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,5.029740511,1.130909920670092,12,True,True,True,True,True,1,True,1,True,1,True,1,True,1
1082,P_to_R,recovered,True,True,recovered,27.673975150999997,8.314005387946963,43,True,True,True,True,True,1,True,1,True,1,True,1,True,3,recovered,True,True,recovered,43.684327749999994,12.066193825565279,72,True,True,True,True,True,1,True,1,True,1,True,1,True,8
1083,P_to_R,recovered,True,True,recovered,49.910136905,12.423512210138142,59,True,True,True,True,True,1,True,1,True,5,True,12,True,17,recovered,True,True,recovered,112.345100366,22.484596277587116,621,True,True,True,True,True,1,True,1,True,5,True,12,True,24
1084,P_to_R,recovered,True,True,recovered,1.5325803940000002,0.4184248298406601,6,True,True,True,True,True,1,True,1,True,1,True,1,True,1,recovered,True,True,recovered,3.5776252370000012,0.9034094521775842,15,True,True,True,True,True,1,True,1,True,1,True,1,True,3
1085,P_to_R,recovered,True,True,recovered,3.954226837,1.2719539795070887,3,True,True,True,True,True,1,True,1,True,2,True,2,True,3,recovered,True,True,recovered,14.718287722,3.8562644105404615,38,True,True,True,True,True,1,True,1,True,2,True,2,True,4
1086,P_to_R,recovered,True,True,recovered,3.597387785000001,0.6565028866752982,3,True,True,True,True,True,1,True,1,True,2,True,3,True,3,recovered,True,True,recovered,7.731168960000001,1.7966763228178024,13,True,True,True,True,True,1,True,1,True,2,True,3,True,5
1087,P_to_R,recovered,True,True,recovered,2.661659955,0.5201738448813558,4,False,True,True,True,True,2,True,2,True,4,True,4,True,4,recovered,True,True,recovered,5.613177902,1.2371385348960757,4,False,True,True,True,True,2,True,2,True,4,True,4,True,4
1088,P_to_R,recovered,True,True,recovered,3.3892617689999995,1.0723149459809065,55,True,True,True,True,True,1,True,1,True,3,True,5,True,7,recovered,True,True,recovered,5.852245046,1.8691846318542957,89,True,True,True,True,True,1,True,1,True,3,True,5,True,10
1089,P_to_R,recovered,True,True,recovered,17.527891631000003,5.870892412029207,74,True,True,True,True,True,1,True,1,True,2,True,6,True,14,recovered,True,True,recovered,143.822445126,29.46468384563923,2080,True,True,True,True,True,1,True,1,True,2,True,6,True,14
1090,R_to_P,recovered,True,True,recovered,10.544878961000002,1.577393370680511,8,True,True,True,True,True,1,True,1,True,2,True,2,True,5,recovered,True,True,recovered,92.001803915,20.41750781890005,308,True,True,True,True,True,1,True,1,True,2,True,3,True,7
1091,P_to_R,recovered,True,True,recovered,2.731678916,1.1281069470569491,14,True,True,True,True,True,1,True,1,True,2,True,2,True,6,recovered,True,True,recovered,4.894312459,1.5556774726137519,29,True,True,True,True,True,1,True,1,True,2,True,2,True,7
1092,P_to_R,recovered,True,True,recovered,74.212683667,22.60232630185783,86,True,True,True,True,True,1,True,1,True,2,True,2,True,4,recovered,True,True,recovered,91.92230795500001,25.953751089284196,134,True,True,True,True,True,1,True,1,True,2,True,2,True,7
1093,P_to_R,recovered,True,True,recovered,5.5921000450000005,1.5307451942935586,46,True,True,True,True,True,1,True,2,True,3,True,7,True,15,recovered,True,True,recovered,78.05677428399999,18.20053517166525,772,True,True,True,True,True,1,True,2,True,3,True,7,True,22
1094,P_to_R,recovered,True,True,recovered,47.095826112,15.538450023159385,26,True,True,True,True,True,1,True,1,True,3,True,3,True,5,recovered,True,True,recovered,58.964244916,17.595243960618973,39,True,True,True,True,True,1,True,1,True,3,True,3,True,5
1095,P_to_R,recovered,True,True,recovered,54.051914674,15.609538254793733,64,True,True,True,True,True,1,True,1,True,2,True,2,True,2,recovered,True,True,recovered,70.53022374300001,20.594212661497295,80,True,True,True,True,True,1,True,1,True,2,True,2,True,2
1096,P_to_R,recovered,True,True,recovered,152.24326269800002,40.13618265744299,94,True,True,True,True,True,1,True,1,True,2,True,2,True,2,recovered,True,True,recovered,190.69273382000003,48.27407068386674,108,True,True,True,True,True,1,True,1,True,2,True,2,True,4
1097,P_to_R,recovered,True,True,recovered,5.587595375,0.9555966276675463,9,True,True,True,True,True,1,True,1,True,1,True,2,True,5,recovered,True,True,recovered,18.803328438,3.307657765224576,22,True,True,True,True,True,1,True,1,True,1,True,2,True,6
