index,direction,host,cpu_models,search_process_exit,search_complete,capped,terminals,cut_count,compute_cpu_seconds,elapsed_wall_including_io,persistence_cpu_seconds,persistence_summed_wall_seconds,loading_cpu_seconds,ranking_cpu_seconds,ranking_wall_seconds,ranking_saving_wall_seconds,verification_cpu_seconds,verification_wall_seconds,reference_recovery
798,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,785,30,3.5258424629999996,0.6952456627041101,0.310598437,0.8232898078858852,0.13081410000000002,0.10874319999999993,0.1087593175470829,0.01517326571047306,0.28559842700000004,0.2856478625908494,recovered
799,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1912,35,8.323942659,2.2829794930294156,0.9554365230000001,1.405012834817171,0.31631281799999994,0.38144537,0.38147521670907736,0.02791208866983652,0.9490015490000001,0.9490763461217284,recovered
799,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,11784,35,37.743590530999995,9.021616423502564,5.746722172000001,11.061532895080745,1.2871562970000003,2.3674629229999997,2.3676543654873967,0.05637549888342619,5.712857217,5.7132040141150355,recovered
800,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1754,56,13.581152670999998,2.2799829179421067,1.0323113220000004,1.8124068239703774,0.23800100700000004,0.49976934900000014,0.49980691261589527,0.022655892185866833,1.3154590160000001,1.3155722916126251,recovered
800,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7948,58,40.604494609,9.041831354610622,5.459697539,6.176210669800639,1.144863852,2.4977593250000005,2.4978954140096903,0.034538027131929994,6.1618214049999995,6.162318930029869,recovered
801,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,6905,34,17.551296961,5.081394202075899,2.506966349,2.8875359650701284,0.6232486899999998,1.3357145629999998,1.3358966764062643,0.0600425424054265,3.2627633909999996,3.263153400272131,recovered
801,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,11599,36,44.794636813,8.996069527231157,4.913342878,5.356991049833596,1.1248093090000004,2.6185863189999994,2.618753284215927,0.12267186213284731,5.518178129,5.518368142656982,recovered
802,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,25719,46,107.10416520799997,26.341441329568624,18.090784667,21.13312327954918,3.399566124999999,7.639103591,7.639605874195695,0.10012592282146215,15.998012155000001,15.999542765319347,recovered
802,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,4820,46,21.094348953,5.021191183011979,2.2465958080000004,2.67966838972643,0.5509672389999999,1.1728230680000002,1.1729563241824508,0.03263962175697088,2.9077683559999996,2.907874057069421,recovered
803,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1675,44,8.817753413,2.1682106917724013,0.8292906719999997,1.1787772928364575,0.282822915,0.3638295490000001,0.36389087699353695,0.032001977786421776,0.9413688389999999,0.9414751445874572,recovered
803,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,14903,44,52.591324345000004,11.171529785729945,7.035679838,7.805453829932958,1.4760188170000004,3.444118966,3.444348889403045,0.04647362418472767,8.472600585,8.472828728146851,recovered
804,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3148,42,11.271399066,2.0353226168081164,0.8822056650000002,1.053072277456522,0.23030526900000003,0.5702997369999998,0.5703292638063431,0.01233574841171503,1.587562643,1.5876370118930936,recovered
804,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,False,1046,42,5.963081332000001,0.9412004742771387,0.395662459,0.6342586847022176,0.121749209,0.18760880200000019,0.18762338254600763,0.005661001428961754,0.5712524320000001,0.5712831439450383,recovered
805,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5048,36,15.151516166,3.287309686653316,1.6001926130000004,2.359498000703752,0.37913322100000013,0.7412721339999999,0.7413447247818112,0.01069669984281063,2.305218404,2.3052878621965647,recovered
805,P_to_R,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,8826,39,46.034637392,8.537801085971296,4.408753592000002,6.781708364374936,0.9756070159999998,1.8659797870000001,1.8660757690668106,0.02450865413993597,4.535608466,4.535991113632917,recovered
806,R_to_P,bosque49,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,17196,44,89.73696367699999,19.647190797142684,14.126547994,14.959115427918732,2.691522329,4.741002212,4.7414449686184525,0.0839631063863635,11.354868799,11.356421131640673,recovered
806,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,11827,45,56.790602746999994,13.116281163878739,8.208390331,16.72417459450662,1.695139922,3.7701716909999994,3.7704001804813743,0.0941819241270423,7.542201458,7.542754041031003,recovered
807,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,13310,35,88.45124729700001,24.46702523343265,18.161598062999996,19.151734203100204,3.6235506400000004,4.288356068,4.2884937562048435,0.04789024405181408,9.250469653,9.250708164647222,recovered
807,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,20852,40,127.323153233,22.964546117931604,15.162033517000001,17.851872668601573,2.83539525,6.140177908999999,6.140405562706292,0.06272892653942108,11.660320173,11.660541968420148,recovered
808,R_to_P,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,24582,43,97.22628469400001,22.68410650920123,15.670783924000002,17.70538072567433,2.975456382,5.9012173379999995,5.90136875025928,0.07650226913392544,14.903852125999999,14.904491021297872,recovered
808,P_to_R,bosque50,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,33427,48,254.98167754799994,50.7976711075753,35.095211168,38.02718845102936,6.271998284,12.987562983,12.988158339634538,0.15850637387484312,23.524655493,23.525858740322292,recovered
809,R_to_P,bosque58,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,3612,74,40.640763631999995,7.033039529807866,2.379161003000001,17.46487229410559,0.5575483649999999,1.5659435629999998,1.5660016080364585,0.0591371962800622,3.5799272050000006,3.580007717013359,recovered
809,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,57318,76,488.38675290899994,101.08610094431788,83.31182583700004,85.92982345912606,14.208987253999997,33.041688364,33.047819403000176,0.5637102881446481,65.415996898,65.43919211998582,recovered
810,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1516,41,8.067197172,1.9759223414584994,0.8716677860000002,1.6185412295162678,0.206768042,0.3805041330000001,0.3805257948115468,0.059856608510017395,0.8637686369999997,0.8638310292735696,recovered
810,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1230,41,7.150076433000001,2.012089714407921,0.5839416610000001,0.8270298754796386,0.18206490599999997,0.35714538100000004,0.3571624932810664,0.23289001360535622,0.7602066129999998,0.760237573646009,recovered
811,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,7909,37,27.915156934,5.979733558371663,3.3788174679999994,4.248122535645962,0.7446135979999999,1.8946529669999999,1.89472480956465,0.10936223156750202,3.915155555,3.9152830485254526,recovered
811,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,13432,39,34.174402278,6.900864113122225,3.7438122359999984,4.289681289345026,0.8540104860000003,2.4411119780000003,2.4417749270796776,0.0445715906098485,6.313040630000001,6.315650770440698,recovered
812,R_to_P,bosque75,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,5422,27,14.986795884999998,4.523561928421259,2.1306058329999997,3.46401041559875,0.5332782819999999,0.809639794,0.8097838601097465,0.0266285203397274,2.0603810539999996,2.060524403117597,recovered
812,P_to_R,bosque76,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,20049,28,55.508703307,15.055507645010948,9.402300278999999,10.074922390282154,1.9598764140000005,3.2678705060000004,3.268031744286418,0.06271474715322256,8.006381730000001,8.00664141587913,recovered
813,R_to_P,bosque76,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,20140,38,78.61929852600001,21.59110363572836,14.551690068000001,21.249054066836834,2.7610044060000005,4.610856817,4.611058346927166,0.05449695512652397,11.105207107999998,11.106120695360005,recovered
813,P_to_R,bosque78,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,33632,39,148.972079694,40.20521661732346,29.475324186999995,31.37322774156928,5.575938118999999,10.961396384999999,10.965100718662143,0.10801462456583977,78.70754434899999,78.73855533078313,not_recovered
814,R_to_P,bosque79,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,20799,46,69.891976934,17.301088927313685,10.127654693,19.833724374882877,1.9369033730000003,4.798208317,4.798517810180783,0.061926175840198994,12.714394438,12.71461115963757,recovered
814,P_to_R,bosque79,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,42879,52,306.253310208,59.8928211228922,44.764534861000016,53.40221919864416,7.468553930999997,16.744846332999998,16.745297383517027,0.2268167044967413,31.536111853,31.53670909255743,recovered
815,R_to_P,bosque79,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,27048,53,149.928265603,33.346862249076366,23.476720632,26.20734450686723,4.199671765,10.132745039,10.133121754974127,0.15997640509158373,20.964981427,20.965689808130264,recovered
815,P_to_R,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,41715,55,270.55670816299994,63.082829925231636,50.92880327700001,55.24533009156585,8.995466559999997,18.985130415999997,18.98913073912263,0.1297397082671523,35.722703572,35.73447325080633,recovered
816,R_to_P,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,32795,76,248.72591854500004,51.658362716436386,39.710737689,41.90657772868872,6.944116766000003,16.932542943,16.93367793224752,0.16051529441028833,37.149682665,37.15240708272904,recovered
816,P_to_R,bosque70,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,17055,80,259.505617779,44.451361337676644,30.634596026000008,47.18553884886205,5.641978195000002,12.221653163,12.222238341346383,0.17976309265941381,22.476798588,22.477960363030434,recovered
817,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,464,64,14.744138762999999,1.4647653112187982,0.42566985199999985,1.0036304788663983,0.11007638499999998,0.13888900699999995,0.13890788052231073,0.159356527030468,0.42610844400000003,0.4262406211346388,recovered
817,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,59222,66,326.099858149,68.22003710083663,54.558728487,57.41296095121652,9.370764364,24.704566418,24.705108899623156,0.3230988644063473,53.139301112,53.14208619482815,recovered
818,R_to_P,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,29240,77,348.49319047,61.58455220144242,44.729653721000005,47.54539157729596,7.699431808999998,19.67248155,19.673016886226833,0.7933319564908743,36.796136294,36.79754915647209,recovered
818,P_to_R,bosque72,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,56015,79,599.113201249,142.8044813349843,119.92137981800003,132.72238379344344,21.395310932999998,39.274297307,39.27664745878428,0.3511681640520692,72.300392633,72.30504740495235,recovered
819,R_to_P,bosque84,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,9616,60,101.728757817,18.525846644304693,8.345513100999998,9.75862373970449,1.5003080819999997,3.845792731,3.8463402073830366,0.054625170305371284,8.150389401,8.150721982121468,recovered
819,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,52347,62,477.64938767099994,117.30272679124027,97.95878275299998,118.00877357646823,16.560082576000006,30.77074766,30.771218203939497,0.2737517412751913,54.68543353199999,54.686091049574316,recovered
820,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,33897,63,326.12106912800004,47.84475513128564,27.141916596000005,46.72600763710216,4.471965276000004,32.49905613200001,32.50072646699846,2.926687167957425,47.36276848999999,47.364347147755325,recovered
820,P_to_R,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,31537,66,133.56138620599998,25.663924131076783,17.630762514999994,44.5996362878941,3.146522278999999,13.110400925,13.111204778775573,0.5848686937242746,28.053893183000003,28.054814300499856,recovered
821,R_to_P,bosque83,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,1157,42,5.526455151,1.482368788216263,0.3387430820000001,0.7074518143199384,0.10979376699999996,0.18861695299999992,0.18863068101927638,0.00712172593921423,0.597055425,0.5970746581442654,recovered
821,P_to_R,bosque75,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,2560,45,12.412582919999998,4.604801102541387,1.04441344,1.3138617724180222,0.30907364,0.561361818,0.5614117980003357,0.039835003670305014,1.404017602,1.404174773953855,recovered
822,R_to_P,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,39715,62,256.15614272100004,54.28963375836611,40.067442396000004,43.006688139401376,6.883170882999997,20.28855378,20.2889733905904,0.0837215119972825,39.22199314,39.22341319499537,recovered
822,P_to_R,bosque74,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,42851,64,337.457875075,62.64509803149849,39.596091093,47.560524887405336,6.818991832000004,20.847433250999998,20.84785766992718,0.10673810122534633,41.726863453,41.72797362273559,recovered
823,R_to_P,bosque76,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,15428,54,81.47800557000001,23.790964300744236,13.927515408,16.99234916921705,2.745975022,8.043810113,8.044234634842724,0.11277370387688279,13.618828452,13.619563554879278,recovered
823,P_to_R,bosque77,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,33782,60,231.957290533,38.6121470015496,25.942933012,27.534316613338888,4.534352454999999,11.970923067000001,11.971364513039589,0.14735449012368917,26.121142048,26.121953039430082,recovered
824,R_to_P,bosque78,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,83913,84,1576.322733034,271.6738452017307,208.207094962,219.55766556411982,34.91649400400001,63.937198502,63.95398278161883,0.22528382297605276,123.22270442,123.25652023218572,recovered
824,P_to_R,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,73867,89,1091.8572294259998,161.81213187612593,113.72580263600001,126.8092213217169,18.292457938000027,43.94011854600001,43.94086065329611,0.34051584266126156,96.45200643,96.45431080646813,recovered
825,R_to_P,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,29877,91,488.338456835,62.08693722821772,34.148343053000005,43.68638567160815,5.863973112,16.021721864,16.022210083901882,0.2731823371723294,36.724086138,36.72535417135805,recovered
825,P_to_R,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,timeout,False,,,,,,,,,,,,,,unknown
826,R_to_P,bosque44,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,9285,46,49.567594103999994,10.22883269097656,5.315311493000001,6.743214075453579,1.0559234029999998,3.180589116,3.180649028159678,0.3129066340625286,6.074489924000001,6.074728822335601,recovered
826,P_to_R,bosque59,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,17468,44,43.402568242,9.687078448943794,5.884835440000002,7.580163042061031,1.225575318,4.519525048,4.520142782479525,0.1654233830049634,10.071421917,10.073602543212473,recovered
827,R_to_P,bosque58,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,52122,63,241.72701659299997,55.516381146386266,43.862555984,70.24328460451216,7.469441423000005,20.070494877999998,20.071452736854553,0.19839194882661104,45.505378663,45.50750261452049,recovered
827,P_to_R,bosque58,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,60511,68,556.317288821,116.42458995059133,94.00006826199998,106.0119929742068,14.574636916999998,31.879509762,31.881241243332624,0.6408982472494245,61.124789034,61.127635860815644,recovered
828,R_to_P,bosque58,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,8757,52,43.561827511000004,7.489808613434434,4.257949808,5.407954926602542,0.8731396810000005,3.1835248170000003,3.183765980415046,0.15621437225490808,6.3542087249999994,6.354472879320383,recovered
828,P_to_R,bosque58,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,8479,52,44.062361135,8.006412975490093,4.794291948000001,5.99598837364465,0.9955979169999996,3.175077552,3.1757030272856355,0.13438124023377895,6.237414362000001,6.239215184934437,recovered
829,R_to_P,bosque62,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,40384,70,252.181574889,63.45177556108683,52.815123005,58.30388987343758,9.471863105999997,19.741462289,19.7430377015844,0.13204724341630936,41.774574712,41.777263386175036,recovered
829,P_to_R,bosque61,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,25894,72,282.281281836,48.57122882734984,35.52367223899999,42.559517594985664,5.794928925,13.714160444000001,13.714840075932443,0.2803156580775976,27.949011216000002,27.95094151329249,recovered
830,R_to_P,bosque61,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,57670,65,651.1920834730001,134.36997691355646,114.57406046300001,123.41774871945381,18.721620064,35.649379286,35.65959389787167,0.3665135372430086,64.608950865,64.62799623608589,recovered
830,P_to_R,bosque63,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,66998,67,1042.9113255149998,275.49300946481526,242.622313419,263.23035960271955,41.88640206600002,62.02758330100001,62.0298292580992,0.19218069221824408,95.24277738700002,95.24550527799875,recovered
831,R_to_P,bosque64,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,26469,48,140.99580008200002,34.24891897663474,23.602788419999996,27.17285654041916,4.438887498,9.727761577999999,9.728171637281775,0.12666278518736362,19.110401852,19.110844479873776,recovered
831,P_to_R,bosque65,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0,True,True,37440,50,177.370185382,39.69450489804149,28.686391186,38.55269182566553,5.140987431999998,12.765332042999999,12.7655742559582,0.18195559922605753,25.848958460000002,25.849496400915086,recovered
